trimestre,cve_edo,nom_edo,cve_mun,nom_mun,cve_loc,nom_loc,beca,fecha_alta
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-23
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-23
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-23
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-23
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-23
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-23
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-23
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-23
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-23
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-23
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-23
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-23
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,1900,2024-10-23
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-23
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-23
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-23
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,1900,2024-10-23
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-23
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-23
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-23
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,1900,2024-10-23
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-23
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-23
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-23
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-23
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-23
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-23
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-23
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,1900,2024-10-23
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-23
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-23
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-23
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,1900,2024-10-23
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-23
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-23
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-23
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-23
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-23
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-23
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-23
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,19,Guadalupe Victoria,5700,2025-02-24
2,18,Nayarit,12,San Blas,20,Huaristemba,5700,2025-02-24
2,18,Nayarit,12,San Blas,20,Huaristemba,5700,2025-02-24
2,18,Nayarit,12,San Blas,20,Huaristemba,5700,2025-02-24
2,18,Nayarit,12,San Blas,20,Huaristemba,1900,2024-10-23
2,18,Nayarit,12,San Blas,20,Huaristemba,5700,2025-02-24
2,18,Nayarit,12,San Blas,20,Huaristemba,5700,2025-02-24
2,18,Nayarit,12,San Blas,20,Huaristemba,5700,2025-02-24
2,18,Nayarit,12,San Blas,20,Huaristemba,5700,2025-02-24
2,18,Nayarit,12,San Blas,20,Huaristemba,5700,2025-02-24
2,18,Nayarit,12,San Blas,20,Huaristemba,5700,2025-02-24
2,18,Nayarit,12,San Blas,20,Huaristemba,5700,2025-02-24
2,18,Nayarit,12,San Blas,20,Huaristemba,5700,2025-02-24
2,18,Nayarit,12,San Blas,20,Huaristemba,5700,2025-02-24
2,18,Nayarit,12,San Blas,20,Huaristemba,5700,2025-02-24
2,18,Nayarit,12,San Blas,20,Huaristemba,5700,2025-02-24
2,18,Nayarit,12,San Blas,20,Huaristemba,5700,2025-02-24
2,18,Nayarit,12,San Blas,20,Huaristemba,5700,2025-02-24
2,18,Nayarit,12,San Blas,20,Huaristemba,5700,2025-02-24
2,18,Nayarit,12,San Blas,20,Huaristemba,5700,2025-02-23
2,18,Nayarit,12,San Blas,20,Huaristemba,5700,2025-02-24
2,18,Nayarit,12,San Blas,20,Huaristemba,5700,2025-02-24
2,18,Nayarit,12,San Blas,20,Huaristemba,5700,2025-02-24
2,18,Nayarit,12,San Blas,20,Huaristemba,5700,2025-02-24
2,18,Nayarit,12,San Blas,20,Huaristemba,5700,2025-02-24
2,18,Nayarit,12,San Blas,20,Huaristemba,5700,2025-02-23
2,18,Nayarit,12,San Blas,20,Huaristemba,5700,2025-02-24
2,18,Nayarit,12,San Blas,20,Huaristemba,5700,2025-02-24
2,18,Nayarit,12,San Blas,20,Huaristemba,5700,2025-02-24
2,18,Nayarit,12,San Blas,20,Huaristemba,5700,2025-02-24
2,18,Nayarit,12,San Blas,20,Huaristemba,5700,2025-02-24
2,18,Nayarit,12,San Blas,20,Huaristemba,5700,2025-02-24
2,18,Nayarit,12,San Blas,20,Huaristemba,5700,2025-02-23
2,18,Nayarit,12,San Blas,20,Huaristemba,5700,2025-02-24
2,18,Nayarit,12,San Blas,20,Huaristemba,5700,2025-02-24
2,18,Nayarit,12,San Blas,20,Huaristemba,5700,2025-02-24
2,18,Nayarit,12,San Blas,20,Huaristemba,5700,2025-02-24
2,18,Nayarit,12,San Blas,20,Huaristemba,5700,2025-02-24
2,18,Nayarit,12,San Blas,20,Huaristemba,5700,2025-02-24
2,18,Nayarit,12,San Blas,20,Huaristemba,5700,2025-02-24
2,18,Nayarit,12,San Blas,20,Huaristemba,5700,2025-02-24
2,18,Nayarit,12,San Blas,20,Huaristemba,5700,2025-02-24
2,18,Nayarit,12,San Blas,20,Huaristemba,5700,2025-02-24
2,18,Nayarit,12,San Blas,20,Huaristemba,5700,2025-02-24
2,18,Nayarit,12,San Blas,20,Huaristemba,5700,2025-02-24
2,18,Nayarit,12,San Blas,20,Huaristemba,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-23
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-23
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,1900,2024-10-23
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-23
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-23
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-23
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-23
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-23
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,1900,2024-10-23
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
2,18,Nayarit,12,San Blas,25,Jalcocotan,5700,2025-02-24
